pk,date,hour,venue_id,venue,home_id,home,away_id,away,home_score,away_score,total,home_sp,away_sp,home_sp_name,away_sp_name,season,home_era,away_era,home_ip,away_ip
747173,2024-07-28,20,15,Chase Field,109,Arizona Diamondbacks,134,Pittsburgh Pirates,5,6,11,700270,656605,Yilber Díaz,Mitch Keller,2024,,3.338,15.0,121.3
746929,2024-07-28,23,3,Fenway Park,111,Boston Red Sox,147,New York Yankees,2,8,10,656557,607074,Tanner Houck,Carlos Rodón,2024,2.707,4.421,123.0,114.0
747007,2024-07-29,19,2,Oriole Park at Camden Yards,110,Baltimore Orioles,141,Toronto Blue Jays,11,5,16,621107,684320,Zach Eflin,Yariel Rodríguez,2024,4.091,3.6,110.0,40.0
747039,2024-07-29,19,2,Oriole Park at Camden Yards,110,Baltimore Orioles,141,Toronto Blue Jays,4,8,12,700249,670102,Cade Povich,Bowden Francis,2024,6.273,5.819,33.0,38.7
746444,2024-07-29,22,2394,Comerica Park,116,Detroit Tigers,114,Cleveland Guardians,4,8,12,689225,676440,Beau Brieske,Tanner Bibee,2024,4.33,3.501,35.3,115.7
745547,2024-07-29,22,2681,Citizens Bank Park,143,Philadelphia Phillies,147,New York Yankees,4,14,18,554430,661563,Zack Wheeler,Luis Gil,2024,2.547,3.102,123.7,107.3
746684,2024-07-29,23,2602,Great American Ball Park,113,Cincinnati Reds,112,Chicago Cubs,7,1,8,686730,592791,Carson Spiers,Jameson Taillon,2024,3.83,2.96,47.0,100.3
746928,2024-07-29,23,3,Fenway Park,111,Boston Red Sox,136,Seattle Mariners,14,7,21,601713,669302,Nick Pivetta,Logan Gilbert,2024,4.4,2.719,90.0,139.0
745791,2024-07-29,23,3289,Citi Field,121,New York Mets,142,Minnesota Twins,15,2,17,500779,680573,Jose Quintana,Simeon Woods Richardson,2024,4.025,3.273,107.3,88.0
745147,2024-07-29,23,2889,Busch Stadium,138,St. Louis Cardinals,140,Texas Rangers,3,6,9,669467,543135,Andre Pallante,Nathan Eovaldi,2024,3.924,3.311,57.3,106.0
746360,2024-07-30,0,2392,Minute Maid Park,117,Houston Astros,134,Pittsburgh Pirates,3,5,8,605463,694973,Tayler Scott,Paul Skenes,2024,1.367,1.897,52.7,80.7
746765,2024-07-30,0,4,Guaranteed Rate Field,145,Chicago White Sox,118,Kansas City Royals,5,8,13,623167,679525,Chris Flexen,Alec Marsh,2024,5.128,4.707,112.3,101.3
745959,2024-07-30,0,32,American Family Field,158,Milwaukee Brewers,144,Atlanta Braves,8,3,11,607067,656550,Colin Rea,Grant Holmes,2024,3.59,2.541,115.3,28.3
747172,2024-07-30,1,15,Chase Field,109,Arizona Diamondbacks,120,Washington Nationals,9,8,17,656756,680730,Jordan Montgomery,Mitchell Parker,2024,6.509,4.306,74.7,100.3
746441,2024-07-30,17,2394,Comerica Park,116,Detroit Tigers,114,Cleveland Guardians,0,5,5,663947,668909,Tyler Holton,Gavin Williams,2024,2.965,4.5,57.7,24.0
747005,2024-07-30,22,2,Oriole Park at Camden Yards,110,Baltimore Orioles,141,Toronto Blue Jays,6,2,8,669203,605135,Corbin Burnes,Chris Bassitt,2024,2.455,3.782,132.0,119.0
745546,2024-07-30,22,2681,Citizens Bank Park,143,Philadelphia Phillies,147,New York Yankees,6,7,13,605400,701542,Aaron Nola,Will Warren,2024,3.444,,130.7,0
745060,2024-07-30,22,12,Tropicana Field,139,Tampa Bay Rays,146,Miami Marlins,9,3,12,605488,665795,Jeffrey Springs,Edward Cabrera,2024,,7.043,0,38.3
746683,2024-07-30,23,2602,Great American Ball Park,113,Cincinnati Reds,112,Chicago Cubs,6,3,9,663574,657006,Tony Santillan,Justin Steele,2024,,3.083,5.0,96.3
746926,2024-07-30,23,3,Fenway Park,111,Boston Red Sox,136,Seattle Mariners,6,10,16,572020,622491,James Paxton,Luis Castillo,2024,4.433,3.384,89.3,130.3
745787,2024-07-30,23,3289,Citi Field,121,New York Mets,142,Minnesota Twins,2,0,2,640455,701581,Sean Manaea,David Festa,2024,3.736,,106.0,14.3
745149,2024-07-30,23,2889,Busch Stadium,138,St. Louis Cardinals,140,Texas Rangers,8,1,9,458681,453286,Lance Lynn,Max Scherzer,2024,4.174,3.566,101.3,35.3
746365,2024-07-31,0,2392,Minute Maid Park,117,Houston Astros,134,Pittsburgh Pirates,2,6,8,686613,663559,Hunter Brown,Bailey Falter,2024,4.112,3.951,116.0,95.7
746763,2024-07-31,0,4,Guaranteed Rate Field,145,Chicago White Sox,118,Kansas City Royals,3,4,7,686563,608379,Jonathan Cannon,Michael Wacha,2024,4.114,3.583,70.0,108.0
745958,2024-07-31,0,32,American Family Field,158,Milwaukee Brewers,144,Atlanta Braves,1,5,6,605452,693821,Joe Ross,Bryce Elder,2024,4.979,5.674,47.0,46.0
746197,2024-07-31,1,1,Angel Stadium,108,Los Angeles Angels,115,Colorado Rockies,10,7,17,656288,615698,Griffin Canning,Cal Quantrill,2024,5.246,4.5,116.7,118.0
747167,2024-07-31,1,15,Chase Field,109,Arizona Diamondbacks,120,Washington Nationals,17,0,17,669194,571578,Ryne Nelson,Patrick Corbin,2024,4.528,5.876,105.3,121.0
745389,2024-07-31,1,2680,Petco Park,135,San Diego Padres,119,Los Angeles Dodgers,6,5,11,663362,607192,Matt Waldron,Tyler Glasnow,2024,3.889,3.496,122.7,121.0
745309,2024-07-31,1,2395,Oracle Park,137,San Francisco Giants,133,Oakland Athletics,2,5,7,592662,676664,Robbie Ray,JP Sears,2024,,4.525,9.3,119.3
745061,2024-07-31,16,12,Tropicana Field,139,Tampa Bay Rays,146,Miami Marlins,2,6,8,671737,682610,Taj Bradley,Roddery Muñoz,2024,2.434,5.607,81.3,61.0
747003,2024-07-31,16,2,Oriole Park at Camden Yards,110,Baltimore Orioles,141,Toronto Blue Jays,10,4,14,680570,502179,Grayson Rodriguez,Paolo Espino,2024,3.822,,110.7,4.7
745543,2024-07-31,16,2681,Citizens Bank Park,143,Philadelphia Phillies,147,New York Yankees,5,6,11,650911,641482,Cristopher Sánchez,Nestor Cortes,2024,3.052,4.126,115.0,124.3
745789,2024-07-31,17,3289,Citi Field,121,New York Mets,142,Minnesota Twins,3,8,11,622663,641154,Luis Severino,Pablo López,2024,3.58,4.729,120.7,118.0
746764,2024-07-31,18,4,Guaranteed Rate Field,145,Chicago White Sox,118,Kansas City Royals,3,10,13,689672,663903,Drew Thorpe,Brady Singer,2024,4.805,2.822,39.3,118.0
745960,2024-07-31,18,32,American Family Field,158,Milwaukee Brewers,144,Atlanta Braves,2,6,8,642547,519242,Freddy Peralta,Chris Sale,2024,3.936,2.685,114.3,117.3
745148,2024-07-31,18,2889,Busch Stadium,138,St. Louis Cardinals,140,Texas Rangers,10,1,11,700241,571760,Michael McGreevy,Andrew Heaney,2024,,3.771,0,105.0
747170,2024-07-31,19,15,Chase Field,109,Arizona Diamondbacks,120,Washington Nationals,5,4,9,668678,669022,Zac Gallen,MacKenzie Gore,2024,3.696,4.514,87.7,105.7
746925,2024-07-31,20,3,Fenway Park,111,Boston Red Sox,136,Seattle Mariners,3,2,5,678394,669923,Brayan Bello,George Kirby,2024,5.275,3.031,100.7,130.7
746678,2024-07-31,23,2602,Great American Ball Park,113,Cincinnati Reds,112,Chicago Cubs,4,13,17,666157,543294,Nick Lodolo,Kyle Hendricks,2024,3.449,6.946,91.3,80.3
746363,2024-08-01,0,2392,Minute Maid Park,117,Houston Astros,134,Pittsburgh Pirates,5,4,9,664285,663765,Framber Valdez,Jake Woodford,2024,3.559,,116.3,13.3
745386,2024-08-01,0,2680,Petco Park,135,San Diego Padres,119,Los Angeles Dodgers,8,1,9,656302,477132,Dylan Cease,Clayton Kershaw,2024,3.424,,136.7,7.7
746198,2024-08-01,1,1,Angel Stadium,108,Los Angeles Angels,115,Colorado Rockies,1,2,3,669721,607536,Davis Daniel,Kyle Freeland,2024,4.909,5.644,22.0,59.0
745306,2024-08-01,1,2395,Oracle Park,137,San Francisco Giants,133,Oakland Athletics,1,0,1,657277,548389,Logan Webb,Ross Stripling,2024,3.492,5.642,144.3,67.0
746607,2024-08-01,22,5,Progressive Field,114,Cleveland Guardians,110,Baltimore Orioles,10,3,13,594902,669432,Ben Lively,Trevor Rogers,2024,3.443,4.528,99.3,105.3
746442,2024-08-01,22,2394,Comerica Park,116,Detroit Tigers,118,Kansas City Royals,1,7,8,672456,607625,Keider Montero,Seth Lugo,2024,6.382,2.656,36.7,142.3
747092,2024-08-01,23,4705,Truist Park,144,Atlanta Braves,146,Miami Marlins,4,2,6,450203,676974,Charlie Morton,Max Meyer,2024,4.16,3.0,106.0,21.0
746849,2024-08-02,0,17,Wrigley Field,112,Chicago Cubs,138,St. Louis Cardinals,5,4,9,684007,543243,Shota Imanaga,Sonny Gray,2024,3.095,3.716,116.3,118.7
746196,2024-08-02,1,1,Angel Stadium,108,Los Angeles Angels,115,Colorado Rockies,4,5,9,608334,663372,Carson Fulmer,Ryan Feltner,2024,3.695,4.97,63.3,121.3
746845,2024-08-02,18,17,Wrigley Field,112,Chicago Cubs,138,St. Louis Cardinals,6,3,9,665871,607200,Javier Assad,Erick Fedde,2024,3.232,3.107,94.7,121.7
746443,2024-08-02,22,2394,Comerica Park,116,Detroit Tigers,118,Kansas City Royals,2,9,11,669373,666142,Tarik Skubal,Cole Ragans,2024,2.354,3.366,130.0,128.3
745471,2024-08-02,22,31,PNC Park,134,Pittsburgh Pirates,109,Arizona Diamondbacks,8,9,17,682847,694297,Luis Ortiz,Brandon Pfaadt,2024,2.746,3.918,78.7,126.3
744825,2024-08-02,22,3309,Nationals Park,120,Washington Nationals,158,Milwaukee Brewers,3,8,11,663623,593423,Jake Irvin,Frankie Montas,2024,3.436,5.014,128.3,93.3
745719,2024-08-02,23,3313,Yankee Stadium,147,New York Yankees,141,Toronto Blue Jays,5,8,13,573186,592332,Marcus Stroman,Kevin Gausman,2024,3.642,4.437,113.7,119.7
746605,2024-08-02,23,5,Progressive Field,114,Cleveland Guardians,110,Baltimore Orioles,8,4,12,471911,665152,Carlos Carrasco,Dean Kremer,2024,5.684,4.2,95.0,75.0
746679,2024-08-02,23,2602,Great American Ball Park,113,Cincinnati Reds,137,San Francisco Giants,0,3,3,671096,605483,Andrew Abbott,Blake Snell,2024,3.385,5.098,117.0,47.7
747089,2024-08-02,23,4705,Truist Park,144,Atlanta Braves,146,Miami Marlins,5,3,8,680885,678368,Spencer Schwellenbach,Valente Bellozo,2024,4.058,,57.7,10.0
744986,2024-08-03,0,5325,Globe Life Field,140,Texas Rangers,111,Boston Red Sox,6,11,17,570632,676710,José Ureña,Kutter Crawford,2024,3.697,3.767,80.3,129.0
746354,2024-08-03,0,2392,Minute Maid Park,117,Houston Astros,139,Tampa Bay Rays,3,2,5,579328,669358,Yusei Kikuchi,Shane Baz,2024,4.673,3.6,121.3,25.0
745875,2024-08-03,0,3312,Target Field,142,Minnesota Twins,145,Chicago White Sox,10,2,12,657746,663436,Joe Ryan,Davis Martin,2024,3.586,,133.0,6.3
746193,2024-08-03,1,1,Angel Stadium,108,Los Angeles Angels,121,New York Mets,1,5,6,542881,621112,Tyler Anderson,Paul Blackburn,2024,3.052,4.105,135.7,57.0
745631,2024-08-03,1,10,Oakland Coliseum,133,Oakland Athletics,119,Los Angeles Dodgers,6,5,11,683155,694813,Joey Estes,Gavin Stone,2024,4.772,3.627,77.3,111.7
745387,2024-08-03,1,2680,Petco Park,135,San Diego Padres,115,Colorado Rockies,2,5,7,681190,596295,Randy Vásquez,Austin Gomber,2024,4.618,4.655,76.0,116.0
745224,2024-08-03,1,680,T-Mobile Park,136,Seattle Mariners,143,Philadelphia Phillies,10,2,12,693433,663969,Bryan Woo,Tyler Phillips,2024,2.077,4.387,60.7,26.7
745714,2024-08-03,17,3313,Yankee Stadium,147,New York Yankees,141,Toronto Blue Jays,8,3,11,607074,621244,Carlos Rodón,José Berríos,2024,4.338,3.926,120.3,130.7
746846,2024-08-03,18,17,Wrigley Field,112,Chicago Cubs,138,St. Louis Cardinals,4,5,9,592791,502043,Jameson Taillon,Kyle Gibson,2024,3.354,3.971,104.7,113.3
744823,2024-08-03,20,3309,Nationals Park,120,Washington Nationals,158,Milwaukee Brewers,6,4,10,687792,650644,DJ Herz,Aaron Civale,2024,4.79,4.917,41.3,108.0
746440,2024-08-03,22,2394,Comerica Park,116,Detroit Tigers,118,Kansas City Royals,6,5,11,663947,547179,Tyler Holton,Michael Lorenzen,2024,2.834,3.807,60.3,101.7
745474,2024-08-03,22,31,PNC Park,134,Pittsburgh Pirates,109,Arizona Diamondbacks,4,2,6,656605,656756,Mitch Keller,Jordan Montgomery,2024,3.296,6.509,128.3,74.7
744987,2024-08-03,23,5325,Globe Life Field,140,Texas Rangers,111,Boston Red Sox,7,4,11,674003,656557,Cody Bradford,Tanner Houck,2024,3.375,2.791,21.3,129.0
745876,2024-08-03,23,3312,Target Field,142,Minnesota Twins,145,Chicago White Sox,6,2,8,641927,676979,Bailey Ober,Garrett Crochet,2024,3.757,3.227,115.0,114.3
746608,2024-08-03,23,5,Progressive Field,114,Cleveland Guardians,110,Baltimore Orioles,4,7,11,676282,621107,Joey Cantillo,Zach Eflin,2024,,4.112,3.3,116.0
746681,2024-08-03,23,2602,Great American Ball Park,113,Cincinnati Reds,137,San Francisco Giants,6,4,10,668881,690986,Hunter Greene,Kyle Harrison,2024,2.968,3.686,124.3,97.7
746358,2024-08-03,23,2392,Minute Maid Park,117,Houston Astros,139,Tampa Bay Rays,1,6,7,669854,641793,Ronel Blanco,Zack Littell,2024,2.95,4.184,119.0,114.0
747087,2024-08-03,23,4705,Truist Park,144,Atlanta Braves,146,Miami Marlins,3,4,7,656550,667725,Grant Holmes,Kyle Tyler,2024,2.541,4.743,28.3,24.7
745388,2024-08-04,0,2680,Petco Park,135,San Diego Padres,115,Colorado Rockies,3,2,5,527048,685299,Martín Pérez,Tanner Gordon,2024,4.955,6.75,89.0,21.3
745636,2024-08-04,1,10,Oakland Coliseum,133,Oakland Athletics,119,Los Angeles Dodgers,0,10,10,687765,656427,Mitch Spence,Jack Flaherty,2024,4.395,2.796,100.3,112.7
746194,2024-08-04,1,1,Angel Stadium,108,Los Angeles Angels,121,New York Mets,5,4,9,667755,656849,José Soriano,David Peterson,2024,3.473,3.469,103.7,59.7
745225,2024-08-04,1,680,T-Mobile Park,136,Seattle Mariners,143,Philadelphia Phillies,6,5,11,682243,689147,Bryce Miller,Orion Kerkering,2024,3.624,2.16,126.7,41.7
746680,2024-08-04,16,2602,Great American Ball Park,113,Cincinnati Reds,137,San Francisco Giants,2,8,10,686730,592662,Carson Spiers,Robbie Ray,2024,3.462,,52.0,9.3
745468,2024-08-04,17,31,PNC Park,134,Pittsburgh Pirates,109,Arizona Diamondbacks,5,6,11,694973,669194,Paul Skenes,Ryne Nelson,2024,1.897,4.528,80.7,105.3
747088,2024-08-04,17,4705,Truist Park,144,Atlanta Braves,146,Miami Marlins,0,7,7,608331,665795,Max Fried,Edward Cabrera,2024,3.083,6.646,108.0,43.3
745718,2024-08-04,17,3313,Yankee Stadium,147,New York Yankees,141,Toronto Blue Jays,4,3,7,543037,684320,Gerrit Cole,Yariel Rodríguez,2024,5.4,4.205,35.0,40.7
744826,2024-08-04,17,3309,Nationals Park,120,Washington Nationals,158,Milwaukee Brewers,4,3,7,680730,668964,Mitchell Parker,Tobias Myers,2024,4.306,3.098,100.3,81.3
746606,2024-08-04,17,5,Progressive Field,114,Cleveland Guardians,110,Baltimore Orioles,5,9,14,668909,669203,Gavin Williams,Corbin Burnes,2024,3.724,2.466,29.0,138.7
746439,2024-08-04,17,2394,Comerica Park,116,Detroit Tigers,118,Kansas City Royals,2,3,5,656412,608379,Alex Faedo,Michael Wacha,2024,3.808,3.583,52.0,108.0
746356,2024-08-04,18,2392,Minute Maid Park,117,Houston Astros,139,Tampa Bay Rays,0,1,1,681293,685801,Spencer Arrighetti,Hunter Bigge,2024,5.576,,92.0,5.3
745879,2024-08-04,18,3312,Target Field,142,Minnesota Twins,145,Chicago White Sox,13,7,20,680573,623167,Simeon Woods Richardson,Chris Flexen,2024,3.745,5.128,91.3,112.3
744979,2024-08-04,18,5325,Globe Life Field,140,Texas Rangers,111,Boston Red Sox,2,7,9,543135,601713,Nathan Eovaldi,Nick Pivetta,2024,3.375,4.376,112.0,96.7
746191,2024-08-04,20,1,Angel Stadium,108,Los Angeles Angels,121,New York Mets,3,2,5,656288,500779,Griffin Canning,Jose Quintana,2024,5.246,3.891,116.7,113.3
745627,2024-08-04,20,10,Oakland Coliseum,133,Oakland Athletics,119,Los Angeles Dodgers,2,3,5,674370,689981,Osvaldo Bido,River Ryan,2024,5.0,,27.0,11.0
745384,2024-08-04,20,2680,Petco Park,135,San Diego Padres,115,Colorado Rockies,10,2,12,663362,615698,Matt Waldron,Cal Quantrill,2024,3.889,4.5,122.7,118.0
745222,2024-08-04,20,680,T-Mobile Park,136,Seattle Mariners,143,Philadelphia Phillies,0,6,6,669302,554430,Logan Gilbert,Zack Wheeler,2024,3.113,2.938,141.7,128.7
746844,2024-08-04,23,17,Wrigley Field,112,Chicago Cubs,138,St. Louis Cardinals,6,2,8,657006,571945,Justin Steele,Miles Mikolas,2024,3.375,4.995,101.3,124.3
745184,2024-08-05,21,2889,Busch Stadium,138,St. Louis Cardinals,121,New York Mets,0,6,6,669467,640455,Andre Pallante,Sean Manaea,2024,4.043,3.504,62.3,113.0
746600,2024-08-05,22,5,Progressive Field,114,Cleveland Guardians,109,Arizona Diamondbacks,6,7,13,671106,668678,Logan Allen,Zac Gallen,2024,5.668,3.555,87.3,93.7
746038,2024-08-05,22,4169,loanDepot park,146,Miami Marlins,113,Cincinnati Reds,3,10,13,682610,607259,Roddery Muñoz,Nick Martinez,2024,5.455,3.646,66.0,79.0
744821,2024-08-05,22,3309,Nationals Park,120,Washington Nationals,137,San Francisco Giants,1,4,5,571578,657277,Patrick Corbin,Logan Webb,2024,5.876,3.492,121.0,144.3
744982,2024-08-06,0,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,4,3,7,571760,686613,Andrew Heaney,Hunter Brown,2024,3.98,3.984,115.3,122.0
746847,2024-08-06,0,17,Wrigley Field,112,Chicago Cubs,142,Minnesota Twins,0,3,3,543294,701581,Kyle Hendricks,David Festa,2024,6.602,5.548,91.3,24.3
746276,2024-08-06,0,7,Kauffman Stadium,118,Kansas City Royals,111,Boston Red Sox,5,9,14,663903,572020,Brady Singer,James Paxton,2024,3.031,4.425,130.7,99.7
745628,2024-08-06,1,10,Oakland Coliseum,133,Oakland Athletics,145,Chicago White Sox,5,1,6,676664,681066,JP Sears,Ky Bush,2024,4.346,,126.3,4.0
746116,2024-08-06,2,22,Dodger Stadium,119,Los Angeles Dodgers,143,Philadelphia Phillies,5,3,8,607192,605400,Tyler Glasnow,Aaron Nola,2024,3.543,3.541,127.0,142.3
745467,2024-08-06,22,31,PNC Park,134,Pittsburgh Pirates,135,San Diego Padres,0,6,6,663559,656302,Bailey Falter,Dylan Cease,2024,3.951,3.424,95.7,136.7
746033,2024-08-06,22,4169,loanDepot park,146,Miami Marlins,113,Cincinnati Reds,2,8,10,676974,666157,Max Meyer,Nick Lodolo,2024,3.808,3.99,26.0,97.0
744817,2024-08-06,22,3309,Nationals Park,120,Washington Nationals,137,San Francisco Giants,11,5,16,669022,806185,MacKenzie Gore,Hayden Birdsong,2024,4.541,2.967,111.0,30.3
744901,2024-08-06,23,14,Rogers Centre,141,Toronto Blue Jays,110,Baltimore Orioles,5,2,7,605135,544150,Chris Bassitt,Albert Suárez,2024,4.024,3.89,123.0,78.7
747086,2024-08-06,23,4705,Truist Park,144,Atlanta Braves,158,Milwaukee Brewers,0,10,10,693821,607067,Bryce Elder,Colin Rea,2024,5.674,3.59,46.0,115.3
745141,2024-08-06,23,2889,Busch Stadium,138,St. Louis Cardinals,139,Tampa Bay Rays,4,3,7,543243,605488,Sonny Gray,Jeffrey Springs,2024,3.716,,118.7,3.7
744983,2024-08-07,0,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,2,4,6,641816,664285,Tyler Mahle,Framber Valdez,2024,,3.456,5.0,125.0
746840,2024-08-07,0,17,Wrigley Field,112,Chicago Cubs,142,Minnesota Twins,7,3,10,684007,641154,Shota Imanaga,Pablo López,2024,3.065,4.744,123.3,129.0
746273,2024-08-07,0,7,Kauffman Stadium,118,Kansas City Royals,111,Boston Red Sox,5,6,11,607625,678394,Seth Lugo,Brayan Bello,2024,2.717,5.158,155.7,111.7
746519,2024-08-07,0,19,Coors Field,115,Colorado Rockies,121,New York Mets,6,3,9,607536,622663,Kyle Freeland,Luis Severino,2024,5.654,4.057,63.7,128.7
745221,2024-08-07,1,680,T-Mobile Park,136,Seattle Mariners,116,Detroit Tigers,2,4,6,622491,672456,Luis Castillo,Keider Montero,2024,3.478,5.617,142.3,49.7
745629,2024-08-07,1,10,Oakland Coliseum,133,Oakland Athletics,145,Chicago White Sox,1,5,6,548389,686563,Ross Stripling,Jonathan Cannon,2024,5.723,3.908,72.3,76.0
746120,2024-08-07,2,22,Dodger Stadium,119,Los Angeles Dodgers,143,Philadelphia Phillies,2,6,8,477132,650911,Clayton Kershaw,Cristopher Sánchez,2024,,3.268,12.3,126.7
746604,2024-08-07,17,5,Progressive Field,114,Cleveland Guardians,109,Arizona Diamondbacks,3,7,10,594902,694297,Ben Lively,Brandon Pfaadt,2024,3.418,3.975,105.3,131.3
746602,2024-08-07,17,5,Progressive Field,114,Cleveland Guardians,109,Arizona Diamondbacks,3,5,8,471911,593958,Carlos Carrasco,Eduardo Rodriguez,2024,5.527,,99.3,0
746842,2024-08-07,18,17,Wrigley Field,112,Chicago Cubs,142,Minnesota Twins,8,2,10,665871,657746,Javier Assad,Joe Ryan,2024,3.193,3.586,98.7,133.0
744981,2024-08-07,18,5325,Globe Life Field,140,Texas Rangers,117,Houston Astros,4,6,10,570632,579328,José Ureña,Yusei Kikuchi,2024,3.697,4.673,80.3,121.3
745630,2024-08-07,19,10,Oakland Coliseum,133,Oakland Athletics,145,Chicago White Sox,3,2,5,683155,663436,Joey Estes,Davis Martin,2024,4.772,,77.3,6.3
745709,2024-08-07,20,3313,Yankee Stadium,147,New York Yankees,108,Los Angeles Angels,5,2,7,661563,669721,Luis Gil,Davis Daniel,2024,3.195,4.909,112.7,22.0
745713,2024-08-07,20,3313,Yankee Stadium,147,New York Yankees,108,Los Angeles Angels,2,8,10,701542,608334,Will Warren,Carson Fulmer,2024,,3.695,5.3,63.3
745469,2024-08-07,22,31,PNC Park,134,Pittsburgh Pirates,135,San Diego Padres,8,9,17,594835,650633,Marco Gonzales,Michael King,2024,3.724,3.257,29.0,124.3
746031,2024-08-07,22,4169,loanDepot park,146,Miami Marlins,113,Cincinnati Reds,6,4,10,678368,671096,Valente Bellozo,Andrew Abbott,2024,,3.412,15.0,121.3
744822,2024-08-07,22,3309,Nationals Park,120,Washington Nationals,137,San Francisco Giants,4,7,11,663623,605483,Jake Irvin,Blake Snell,2024,3.56,4.288,134.0,56.7
744903,2024-08-07,23,14,Rogers Centre,141,Toronto Blue Jays,110,Baltimore Orioles,3,7,10,670102,669432,Bowden Francis,Trevor Rogers,2024,5.642,4.76,44.7,109.7
747085,2024-08-07,23,4705,Truist Park,144,Atlanta Braves,158,Milwaukee Brewers,5,8,13,519242,642547,Chris Sale,Freddy Peralta,2024,2.707,3.889,123.0,120.3
745142,2024-08-07,23,2889,Busch Stadium,138,St. Louis Cardinals,139,Tampa Bay Rays,5,2,7,607200,671737,Erick Fedde,Taj Bradley,2024,3.339,2.71,126.7,86.3
746272,2024-08-08,0,7,Kauffman Stadium,118,Kansas City Royals,111,Boston Red Sox,8,4,12,666142,676710,Cole Ragans,Kutter Crawford,2024,3.271,4.07,140.3,132.7
746521,2024-08-08,0,19,Coors Field,115,Colorado Rockies,121,New York Mets,3,5,8,663372,621112,Ryan Feltner,Paul Blackburn,2024,5.003,3.857,122.3,63.0
745223,2024-08-08,1,680,T-Mobile Park,136,Seattle Mariners,116,Detroit Tigers,2,6,8,669923,669373,George Kirby,Tarik Skubal,2024,3.128,2.574,141.0,143.3
746115,2024-08-08,2,22,Dodger Stadium,119,Los Angeles Dodgers,143,Philadelphia Phillies,4,9,13,694813,663969,Gavin Stone,Tyler Phillips,2024,3.713,4.832,116.3,31.7
744819,2024-08-08,16,3309,Nationals Park,120,Washington Nationals,137,San Francisco Giants,5,9,14,687792,690986,DJ Herz,Kyle Harrison,2024,4.273,4.086,46.3,101.3
747081,2024-08-08,16,4705,Truist Park,144,Atlanta Braves,158,Milwaukee Brewers,7,16,23,450203,593423,Charlie Morton,Frankie Montas,2024,3.937,5.034,112.0,98.3
745466,2024-08-08,16,31,PNC Park,134,Pittsburgh Pirates,135,San Diego Padres,6,7,13,682847,681190,Luis Ortiz,Randy Vásquez,2024,3.214,4.618,84.0,76.0
746522,2024-08-08,19,19,Coors Field,115,Colorado Rockies,121,New York Mets,1,9,10,596295,656849,Austin Gomber,David Peterson,2024,4.655,3.469,116.0,59.7
